time,latitude,longitude,value
2023-01-03,39.5,28.5,142.4923539161682
2023-01-03,40.5,19.5,121.88684195280076
2023-01-03,40.5,22.5,138.30140233039856
2023-01-03,40.5,23.5,142.37593859434128
2023-01-03,40.5,24.5,144.35499906539917
2023-01-03,40.5,25.5,147.38179743289948
2023-01-03,40.5,26.5,147.4982127547264
2023-01-03,40.5,27.5,145.86839824914932
2023-01-03,40.5,28.5,149.24444258213043
2023-01-03,41.5,19.5,138.4178176522255
2023-01-03,41.5,26.5,151.805579662323
2023-01-03,41.5,27.5,150.52501112222672
2023-01-03,41.5,28.5,148.54595065116882
2023-01-04,34.5,19.5,103.90067473053932
2023-01-04,34.5,20.5,108.14983397722244
2023-01-04,34.5,21.5,119.15108188986778
2023-01-04,34.5,22.5,116.2406988441944
2023-01-04,34.5,23.5,117.6958903670311
2023-01-04,34.5,24.5,105.58869689702988
2023-01-04,34.5,25.5,100.64104571938516
2023-01-04,34.5,26.5,103.14397513866425
2023-01-04,35.5,19.5,110.12889444828032
2023-01-04,35.5,20.5,127.00911611318588
2023-01-04,35.5,21.5,121.77042663097382
2023-01-04,35.5,22.5,110.47814041376114
2023-01-04,35.5,23.5,112.39899322390556
2023-01-04,35.5,24.5,113.62135410308838
2023-01-04,35.5,25.5,116.70636013150217
2023-01-04,36.5,19.5,119.90778148174286
2023-01-04,36.5,20.5,133.17912817001343
2023-01-04,36.5,21.5,112.8646545112133
2023-01-04,36.5,22.5,107.45134204626083
2023-01-04,36.5,23.5,110.710971057415
2023-01-04,36.5,24.5,110.1871021091938
2023-01-04,36.5,25.5,112.8646545112133
2023-01-04,37.5,19.5,120.83910405635834
2023-01-04,37.5,20.5,124.44797903299332
2023-01-04,37.5,21.5,116.29890650510788
2023-01-04,37.5,23.5,122.7017492055893
2023-01-04,37.5,24.5,124.6808096766472
2023-01-04,37.5,25.5,125.61213225126266
2023-01-04,38.5,19.5,128.52251529693604
2023-01-04,38.5,20.5,121.88684195280076
2023-01-04,38.5,21.5,122.23608791828156
2023-01-04,38.5,23.5,126.776285469532
2023-01-04,39.5,19.5,119.20928955078124
